event_id,base_frame_cluster,seed,target_step,source_step,gt_positive,evaluation_role,known_error_injection,arm,candidate_returned,rigid_valid,gate_accepted,gate_score,gate_threshold,reject_reason,inlier_count,inlier_ratio,translation_error_m,yaw_error_deg,within_thresholds,correct_positive_accept,incorrect_positive_accept,positive_abstention,indeterminate_challenge_accept,false_accept_known_injection,atomic_committed,changed_cells,state_unchanged_on_reject,state_hash_before,state_hash_after,known_cells_before,known_cells_after,known_coverage_gain_cells,known_coverage_gain_fraction,known_precision_vs_oracle,known_recall_vs_oracle,false_known_cells_vs_oracle,missed_known_cells_vs_oracle,semantic_accuracy_on_mutually_known,added_cells_correct_fraction,reachable_free_cells,reachable_frontiers,route_available,route_length_m,route_oracle_safe,route_oracle_collision_cells,route_oracle_unknown_cells,oracle_known_cells,oracle_reachable_free_cells,oracle_reachable_frontiers,oracle_route_available,oracle_route_length_m
SYN_a3_predicted_raw_P_s11_00120_06,a3_ours_multi_ours_orb|predicted_raw|sync_step_00120,11,120,120,true,known_transform_positive,false,predicted,true,true,true,0.9336544050485759,0.2,accepted,573,0.6289791437980241,0.02938014788681563,0.12111815564290396,true,true,false,false,false,false,true,28927,false,a4898d7e984ac685b90ef414f11e13690da60cb73de39da5f59efef3397440bc,bf610b3351e3f50fb23663045e769bae62921c3ee183bdb71919222fc0cc05ce,114723,143650,28927,0.2521464745517464,0.9952871562826314,0.9960013096755767,677,574,0.9968035922866555,0.9607978705016075,117282,1341,true,22.6,false,0,1,143547,117472,1302,true,22.6
SYN_a3_predicted_raw_P_s11_00120_06,a3_ours_multi_ours_orb|predicted_raw|sync_step_00120,11,120,120,true,known_transform_positive,false,observed_only,true,true,true,0.6886988291953832,0.2,accepted,622,0.6334012219959266,0.0838169631630685,0.012304705439220243,true,true,false,false,false,false,true,30170,false,a4898d7e984ac685b90ef414f11e13690da60cb73de39da5f59efef3397440bc,0be7c81a6788480e85e88c68540c3f210652a4fd48daff1a1a73f4b96d4a7279,114723,144893,30170,0.2629812679236073,0.9851821689108514,0.9944199460803779,2147,801,0.9922729883849635,0.8922770964534306,117345,1308,true,22.6,true,0,0,143547,117472,1302,true,22.6
SYN_a3_predicted_raw_P_s11_00110_07,a3_ours_multi_ours_orb|predicted_raw|sync_step_00110,11,110,110,true,known_transform_positive,false,predicted,true,true,true,0.5922942788341775,0.2,accepted,471,0.5280269058295964,0.08945681801117047,0.31439572628147516,true,true,false,false,false,false,true,31398,false,a4898d7e984ac685b90ef414f11e13690da60cb73de39da5f59efef3397440bc,89049b909c553fcbe7e4aa17d70db5bb618667b99456ffc94c1cbb1fe4af7a7f,114723,146121,31398,0.2736853115765801,0.982131247390861,0.9930250903001702,2611,1008,0.990634798968713,0.8740365628383974,117916,1203,true,22.650000000000002,false,0,2,144518,118015,1254,true,22.6
SYN_a3_predicted_raw_P_s11_00110_07,a3_ours_multi_ours_orb|predicted_raw|sync_step_00110,11,110,110,true,known_transform_positive,false,observed_only,true,true,true,0.9106534916549033,0.2,accepted,653,0.6636178861788617,0.013410011029570077,0.03443289770990532,true,true,false,false,false,false,true,29902,false,a4898d7e984ac685b90ef414f11e13690da60cb73de39da5f59efef3397440bc,848cb40cf26f924935c1ba6c337bd52b91d880d28bbfa947f920592a6d2069ab,114723,144625,29902,0.2606452062794732,0.997600691443388,0.9983393072143263,347,240,0.9991197549175896,0.9841482175105344,118055,1274,true,22.6,false,0,1,144518,118015,1254,true,22.6
SYN_a3_predicted_raw_P_s11_00290_08,a3_ours_multi_ours_orb|predicted_raw|sync_step_00290,11,290,290,true,known_transform_positive,false,predicted,true,true,true,0.8408957249491066,0.2,accepted,586,0.5925176946410515,0.02155683306758914,0.0970209781712299,true,true,false,false,false,false,true,25948,false,2fd430daf733a6fae7c07bdd24ee585e24bff513fa1c03c6e1a66b42a9d20e8a,75080cbd00735825ccdbe90f9a943eb6b04156eb756e9a965a43101a7befca62,202725,228673,25948,0.1279960537674189,0.9961823214808919,0.9984615452047109,873,351,0.9983582089552239,0.9519423462309233,182062,694,true,23.55,false,3,0,228151,182296,710,true,23.700000000000003
SYN_a3_predicted_raw_P_s11_00290_08,a3_ours_multi_ours_orb|predicted_raw|sync_step_00290,11,290,290,true,known_transform_positive,false,observed_only,true,true,true,0.8663650757747116,0.2,accepted,720,0.6876790830945558,0.01893772151314092,0.0049056960701534535,true,true,false,false,false,false,true,25768,false,2fd430daf733a6fae7c07bdd24ee585e24bff513fa1c03c6e1a66b42a9d20e8a,3e49115b13a00da23b3a9fdb57dbdaf75a7316ab0fd6cddf5aca95114d389316,202725,228493,25768,0.1271081514366753,0.9973828519910894,0.9988779361037208,598,256,0.9985914565918516,0.9643356100589879,181966,713,true,23.650000000000002,false,3,0,228151,182296,710,true,23.700000000000003
SYN_a3_predicted_raw_P_s11_00160_09,a3_ours_multi_ours_orb|predicted_raw|sync_step_00160,11,160,160,true,known_transform_positive,false,predicted,true,true,true,0.805103900838498,0.2,accepted,459,0.5583941605839416,0.04205730066566287,0.08306643414175596,true,true,false,false,false,false,true,19149,false,9557b2965d697e2bf87c0124b632b4c088c011b22648ebc87089d091af2e7ea4,e81e872caf8fe2525f42d5886e8134818018d59e9f195d43bb740f64ccd188d1,130831,149980,19149,0.14636439375988872,0.992358981197493,0.9961981767312352,1146,568,0.9958745985460311,0.9080891952582381,120603,1093,true,22.6,true,0,0,149402,120563,1119,true,22.6
SYN_a3_predicted_raw_P_s11_00160_09,a3_ours_multi_ours_orb|predicted_raw|sync_step_00160,11,160,160,true,known_transform_positive,false,observed_only,true,true,true,0.7437841779074007,0.2,accepted,522,0.5819397993311036,0.06257367693141651,0.0609011902793668,true,true,false,false,false,false,true,19350,false,9557b2965d697e2bf87c0124b632b4c088c011b22648ebc87089d091af2e7ea4,06381f49ac2e5ca274c063763a1fb2bc5678470c6567bdaf91cbe84bd5836446,130831,150181,19350,0.14790072689194456,0.9899321485407608,0.9950937738450624,1512,733,0.99542608075658,0.88671834625323,120590,1092,true,22.700000000000003,false,0,4,149402,120563,1119,true,22.6
SYN_a3_predicted_raw_P_s11_00060_10,a3_ours_multi_ours_orb|predicted_raw|sync_step_00060,11,60,60,true,known_transform_positive,false,predicted,true,true,true,0.5847893114080165,0.2,accepted,247,0.3241469816272966,0.07296668359729974,0.06987478164376171,true,true,false,false,false,false,true,31402,false,d3f6d7a104edcf182d2bce45d98b7ff2333950b5e81feec2b7e6eaffd170aba2,77e2ecc35cdfa14d23d79c4dd31e176b3ea21385a2907cba9813df5a00da757c,85618,117020,31402,0.36676867013945663,0.9891727909759016,0.9920041821640985,1267,933,0.9920693200176237,0.9304184446850519,97331,1298,true,18.650000000000002,false,0,41,116686,97362,1317,true,18.75
SYN_a3_predicted_raw_P_s11_00060_10,a3_ours_multi_ours_orb|predicted_raw|sync_step_00060,11,60,60,true,known_transform_positive,false,observed_only,true,true,true,0.6492805755395683,0.2,accepted,225,0.29335071707953064,0.047276621343273595,0.0491577088936026,true,true,false,false,false,false,true,31228,false,d3f6d7a104edcf182d2bce45d98b7ff2333950b5e81feec2b7e6eaffd170aba2,592cf922d32efba202f2dad38a0aaf7cff0f88dafe028ca0b4d87027288edf0f,85618,116846,31228,0.3647363872082973,0.9925799770638276,0.993941004062184,867,707,0.9943610481207805,0.9512937107723838,97301,1315,true,18.7,false,0,40,116686,97362,1317,true,18.75
SYN_a3_predicted_raw_N_s11_00010_00070_01,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00010_a3_ours_multi_ours_orb_00070,11,10,70,false,indeterminate_abstention_challenge,false,predicted,true,false,false,0.0,0.2,non_unit_se2_candidate,44,0.12571428571428572,,,,false,false,false,false,false,false,0,true,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,15124,15124,0,0.0,,,,,,,12263,252,true,8.700000000000001,,,,,,,,
SYN_a3_predicted_raw_N_s11_00010_00070_01,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00010_a3_ours_multi_ours_orb_00070,11,10,70,false,indeterminate_abstention_challenge,false,observed_only,true,false,false,0.0,0.2,non_unit_se2_candidate,41,0.16334661354581673,,,,false,false,false,false,false,false,0,true,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,15124,15124,0,0.0,,,,,,,12263,252,true,8.700000000000001,,,,,,,,
SYN_a3_predicted_raw_N_s11_00010_00040_02,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00010_a3_ours_multi_ours_orb_00040,11,10,40,false,indeterminate_abstention_challenge,false,predicted,true,false,false,0.0,0.2,non_unit_se2_candidate,80,0.14571948998178508,,,,false,false,false,false,false,false,0,true,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,15124,15124,0,0.0,,,,,,,12263,252,true,8.700000000000001,,,,,,,,
SYN_a3_predicted_raw_N_s11_00010_00040_02,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00010_a3_ours_multi_ours_orb_00040,11,10,40,false,indeterminate_abstention_challenge,false,observed_only,true,false,false,0.0,0.2,non_unit_se2_candidate,70,0.14644351464435146,,,,false,false,false,false,false,false,0,true,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,15124,15124,0,0.0,,,,,,,12263,252,true,8.700000000000001,,,,,,,,
SYN_a3_predicted_raw_N_s11_00010_00060_03,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00010_a3_ours_multi_ours_orb_00060,11,10,60,false,indeterminate_abstention_challenge,false,predicted,true,false,false,0.0,0.2,non_unit_se2_candidate,45,0.125,,,,false,false,false,false,false,false,0,true,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,15124,15124,0,0.0,,,,,,,12263,252,true,8.700000000000001,,,,,,,,
SYN_a3_predicted_raw_N_s11_00010_00060_03,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00010_a3_ours_multi_ours_orb_00060,11,10,60,false,indeterminate_abstention_challenge,false,observed_only,true,false,false,0.0,0.2,non_unit_se2_candidate,69,0.184,,,,false,false,false,false,false,false,0,true,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,15124,15124,0,0.0,,,,,,,12263,252,true,8.700000000000001,,,,,,,,
SYN_a3_predicted_raw_N_s11_00010_00020_04,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00010_a3_ours_multi_ours_orb_00020,11,10,20,false,indeterminate_abstention_challenge,false,predicted,true,false,false,0.0,0.2,non_unit_se2_candidate,51,0.1069182389937107,,,,false,false,false,false,false,false,0,true,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,15124,15124,0,0.0,,,,,,,12263,252,true,8.700000000000001,,,,,,,,
SYN_a3_predicted_raw_N_s11_00010_00020_04,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00010_a3_ours_multi_ours_orb_00020,11,10,20,false,indeterminate_abstention_challenge,false,observed_only,true,false,false,0.0,0.2,non_unit_se2_candidate,61,0.1466346153846154,,,,false,false,false,false,false,false,0,true,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,15124,15124,0,0.0,,,,,,,12263,252,true,8.700000000000001,,,,,,,,
SYN_a3_predicted_raw_N_s11_00010_00030_05,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00010_a3_ours_multi_ours_orb_00030,11,10,30,false,indeterminate_abstention_challenge,false,predicted,true,false,false,0.0,0.2,non_unit_se2_candidate,70,0.12323943661971831,,,,false,false,false,false,false,false,0,true,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,15124,15124,0,0.0,,,,,,,12263,252,true,8.700000000000001,,,,,,,,
SYN_a3_predicted_raw_N_s11_00010_00030_05,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00010_a3_ours_multi_ours_orb_00030,11,10,30,false,indeterminate_abstention_challenge,false,observed_only,true,false,false,0.0,0.2,non_unit_se2_candidate,69,0.16273584905660377,,,,false,false,false,false,false,false,0,true,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,15124,15124,0,0.0,,,,,,,12263,252,true,8.700000000000001,,,,,,,,
SYN_a3_predicted_raw_N_s11_00020_00010_06,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00020_a3_ours_multi_ours_orb_00010,11,20,10,false,indeterminate_abstention_challenge,false,predicted,true,false,false,0.0572562358276644,0.2,non_unit_se2_candidate,53,0.2398190045248869,,,,false,false,false,false,false,false,0,true,d4b00509638301fe3154d5558962e53f285b86114f6a64a6639fe7bf37cf0dfd,d4b00509638301fe3154d5558962e53f285b86114f6a64a6639fe7bf37cf0dfd,23981,23981,0,0.0,,,,,,,19984,439,true,24.400000000000002,,,,,,,,
SYN_a3_predicted_raw_N_s11_00020_00010_06,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00020_a3_ours_multi_ours_orb_00010,11,20,10,false,indeterminate_abstention_challenge,false,observed_only,true,false,false,0.0,0.2,non_unit_se2_candidate,35,0.15217391304347827,,,,false,false,false,false,false,false,0,true,d4b00509638301fe3154d5558962e53f285b86114f6a64a6639fe7bf37cf0dfd,d4b00509638301fe3154d5558962e53f285b86114f6a64a6639fe7bf37cf0dfd,23981,23981,0,0.0,,,,,,,19984,439,true,24.400000000000002,,,,,,,,
SYN_a3_predicted_raw_N_s11_00030_00010_07,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00030_a3_ours_multi_ours_orb_00010,11,30,10,false,indeterminate_abstention_challenge,false,predicted,true,false,false,0.0,0.2,non_unit_se2_candidate,35,0.22435897435897437,,,,false,false,false,false,false,false,0,true,3ff72abe93c1cc4512a65f7fedc5247a3222b34e51f558cf0871e96d475a3967,3ff72abe93c1cc4512a65f7fedc5247a3222b34e51f558cf0871e96d475a3967,33893,33893,0,0.0,,,,,,,28816,1565,true,25.05,,,,,,,,
SYN_a3_predicted_raw_N_s11_00030_00010_07,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00030_a3_ours_multi_ours_orb_00010,11,30,10,false,indeterminate_abstention_challenge,false,observed_only,true,false,false,0.0,0.2,non_unit_se2_candidate,31,0.14285714285714285,,,,false,false,false,false,false,false,0,true,3ff72abe93c1cc4512a65f7fedc5247a3222b34e51f558cf0871e96d475a3967,3ff72abe93c1cc4512a65f7fedc5247a3222b34e51f558cf0871e96d475a3967,33893,33893,0,0.0,,,,,,,28816,1565,true,25.05,,,,,,,,
SYN_a3_predicted_raw_N_s11_00020_00030_08,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00020_a3_ours_multi_ours_orb_00030,11,20,30,false,indeterminate_abstention_challenge,false,predicted,true,true,false,0.14191564147627417,0.2,low_inlier_ratio,42,0.11320754716981132,,,,false,false,false,false,false,false,0,true,d4b00509638301fe3154d5558962e53f285b86114f6a64a6639fe7bf37cf0dfd,d4b00509638301fe3154d5558962e53f285b86114f6a64a6639fe7bf37cf0dfd,23981,23981,0,0.0,,,,,,,19984,439,true,24.400000000000002,,,,,,,,
SYN_a3_predicted_raw_N_s11_00020_00030_08,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00020_a3_ours_multi_ours_orb_00030,11,20,30,false,indeterminate_abstention_challenge,false,observed_only,true,false,false,0.0,0.2,non_unit_se2_candidate,71,0.15990990990990991,,,,false,false,false,false,false,false,0,true,d4b00509638301fe3154d5558962e53f285b86114f6a64a6639fe7bf37cf0dfd,d4b00509638301fe3154d5558962e53f285b86114f6a64a6639fe7bf37cf0dfd,23981,23981,0,0.0,,,,,,,19984,439,true,24.400000000000002,,,,,,,,
SYN_a3_predicted_raw_N_s11_00020_00070_09,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00020_a3_ours_multi_ours_orb_00070,11,20,70,false,indeterminate_abstention_challenge,false,predicted,true,false,false,0.0,0.2,non_unit_se2_candidate,44,0.09713024282560706,,,,false,false,false,false,false,false,0,true,d4b00509638301fe3154d5558962e53f285b86114f6a64a6639fe7bf37cf0dfd,d4b00509638301fe3154d5558962e53f285b86114f6a64a6639fe7bf37cf0dfd,23981,23981,0,0.0,,,,,,,19984,439,true,24.400000000000002,,,,,,,,
SYN_a3_predicted_raw_N_s11_00020_00070_09,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00020_a3_ours_multi_ours_orb_00070,11,20,70,false,indeterminate_abstention_challenge,false,observed_only,true,false,false,0.0,0.2,non_unit_se2_candidate,40,0.14814814814814814,,,,false,false,false,false,false,false,0,true,d4b00509638301fe3154d5558962e53f285b86114f6a64a6639fe7bf37cf0dfd,d4b00509638301fe3154d5558962e53f285b86114f6a64a6639fe7bf37cf0dfd,23981,23981,0,0.0,,,,,,,19984,439,true,24.400000000000002,,,,,,,,
SYN_a3_predicted_raw_N_s11_00010_00070_10,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00010_a3_ours_multi_ours_orb_00070,11,10,70,false,indeterminate_abstention_challenge,false,predicted,true,false,false,0.0,0.2,non_unit_se2_candidate,44,0.12571428571428572,,,,false,false,false,false,false,false,0,true,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,15124,15124,0,0.0,,,,,,,12263,252,true,8.700000000000001,,,,,,,,
SYN_a3_predicted_raw_N_s11_00010_00070_10,a3_ours_multi_ours_orb|predicted_raw|frozen_temporal_mismatch_low_support_iou_00010_a3_ours_multi_ours_orb_00070,11,10,70,false,indeterminate_abstention_challenge,false,observed_only,true,false,false,0.0,0.2,non_unit_se2_candidate,41,0.16334661354581673,,,,false,false,false,false,false,false,0,true,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,a75121af853a29e28071e48b29362a6f9fe21a6a9a84b7e305517be6d5639514,15124,15124,0,0.0,,,,,,,12263,252,true,8.700000000000001,,,,,,,,
SYN_a3_predicted_raw_P_s23_00290_01,a3_ours_multi_ours_orb|predicted_raw|sync_step_00290,23,290,290,true,known_transform_positive,false,predicted,true,true,true,0.8592626102691698,0.2,accepted,801,0.6840307429547395,0.01839782983809824,0.06643896322930232,true,true,false,false,false,false,true,25739,false,2fd430daf733a6fae7c07bdd24ee585e24bff513fa1c03c6e1a66b42a9d20e8a,13c54ce65478a921ea0f52e9a4358226bc6410e36c9780c92a258f014a479055,202725,228464,25739,0.12696510050561105,0.9970148469780797,0.998737229797869,682,288,0.9982834464531877,0.9583122887447065,182106,705,true,23.650000000000002,false,6,0,228070,182373,709,true,23.650000000000002
SYN_a3_predicted_raw_P_s23_00290_01,a3_ours_multi_ours_orb|predicted_raw|sync_step_00290,23,290,290,true,known_transform_positive,false,observed_only,true,true,true,0.8823343135037321,0.2,accepted,832,0.7234782608695652,0.010356073191413833,0.005502178650175438,true,true,false,false,false,false,true,25545,false,2fd430daf733a6fae7c07bdd24ee585e24bff513fa1c03c6e1a66b42a9d20e8a,04d8a32b378dd871ba4ec718a7e0fc6729658c31298830e2d784461a304f7c34,202725,228270,25545,0.1260081391046985,0.998462347220397,0.9993379225676328,351,151,0.9989689319451208,0.9770600900371893,182141,710,true,23.6,false,0,1,228070,182373,709,true,23.650000000000002
